n,marathon,year,gender,subgroup,avg_chip_seconds,high_temp,low_temp,avg_temp,precipitation,dew_point,wind_speed,visibility,sea_level_pressure,aqi,main_pollutant,co,ozone,pm10,pm25,no2
407,Berlin,1996,female,elite,11724.756756756758,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
407,Berlin,1996,female,competitive,13448.090909090908,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
407,Berlin,1996,female,average,14439.872235872235,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
407,Berlin,1996,female,recreational,15445.321867321869,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
407,Berlin,1996,female,slow,17273.63144963145,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
2780,Berlin,1996,male,elite,10447.28705035968,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
2780,Berlin,1996,male,competitive,12005.022302158264,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
2779,Berlin,1996,male,average,12996.063332133854,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
2779,Berlin,1996,male,recreational,14018.581863979842,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
2779,Berlin,1996,male,slow,15985.730118747713,57,44,52.34,0.23,48.61,10,NA,30.09,11,NO2,NA,10,NA,NA,11
368,Berlin,1997,female,elite,12319.869565217392,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
367,Berlin,1997,female,competitive,13895.405994550407,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
367,Berlin,1997,female,average,14955.397820163485,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
367,Berlin,1997,female,recreational,15980.149863760216,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
367,Berlin,1997,female,slow,17742.174386920975,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
2630,Berlin,1997,male,elite,10862.58441064641,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
2629,Berlin,1997,male,competitive,12460.318372004576,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
2629,Berlin,1997,male,average,13506.815138836064,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
2629,Berlin,1997,male,recreational,14576.9779383796,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
2629,Berlin,1997,male,slow,16681.698364397114,66,40,53.06,0,40.52,3,NA,30.08,18,NO2,NA,11,NA,NA,18
640,Berlin,1998,female,elite,12724.939062500005,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
640,Berlin,1998,female,competitive,14290.471874999997,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
640,Berlin,1998,female,average,15357.674999999997,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
640,Berlin,1998,female,recreational,16504.459374999995,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
639,Berlin,1998,female,slow,18436.00156494524,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
3561,Berlin,1998,male,elite,11185.19629317607,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
3561,Berlin,1998,male,competitive,12806.727042965447,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
3561,Berlin,1998,male,average,13868.884302162303,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
3561,Berlin,1998,male,recreational,15069.649817467012,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
3560,Berlin,1998,male,slow,17291.3101123596,68,51,60.26,0,46.53,3,NA,30.54,19,Ozone,NA,19,NA,NA,16
516,Berlin,1999,female,elite,12635.76550387597,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
516,Berlin,1999,female,competitive,14199.147286821702,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
516,Berlin,1999,female,average,15284.203488372095,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
515,Berlin,1999,female,recreational,16362.359223300973,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
515,Berlin,1999,female,slow,18182.454368932045,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
3311,Berlin,1999,male,elite,11178.267592872231,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
3310,Berlin,1999,male,competitive,12830.71148036255,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
3310,Berlin,1999,male,average,13879.031722054398,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
3310,Berlin,1999,male,recreational,14987.906646525676,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
3310,Berlin,1999,male,slow,17122.413293051406,63,55,61.16,0.02,56.49,5,NA,29.71,13,NO2,NA,7,NA,NA,13
710,Berlin,2000,female,elite,13123.091549295774,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
710,Berlin,2000,female,competitive,14921.146478873237,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
709,Berlin,2000,female,average,16032.228490832156,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
709,Berlin,2000,female,recreational,17124.126939351194,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
709,Berlin,2000,female,slow,19176.423131170657,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
3867,Berlin,2000,male,elite,11549.085596069332,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
3867,Berlin,2000,male,competitive,13309.580294802172,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
3866,Berlin,2000,male,average,14461.3572167615,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
3866,Berlin,2000,male,recreational,15768.366270046554,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
3866,Berlin,2000,male,slow,18043.35049146399,70,58,64.22,0,56.32,4,NA,30.2,13,Ozone,NA,13,NA,NA,10
827,Berlin,2001,female,elite,12981.909310761795,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
827,Berlin,2001,female,competitive,14511.201934703751,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
827,Berlin,2001,female,average,15603.183796856109,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
827,Berlin,2001,female,recreational,16712.649334945585,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
826,Berlin,2001,female,slow,18647.881355932197,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
4332,Berlin,2001,male,elite,11317.235687903933,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
4332,Berlin,2001,male,competitive,12968.22783933517,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
4332,Berlin,2001,male,average,14053.583333333347,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
4331,Berlin,2001,male,recreational,15261.280535673066,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
4331,Berlin,2001,male,slow,17413.867928884847,60,51,56.48,0.12,52.93,7,NA,29.94,32,PM10,NA,11,32,NA,7
880,Berlin,2002,female,elite,12733.882954545461,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
880,Berlin,2002,female,competitive,14471.293181818182,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
880,Berlin,2002,female,average,15606.945454545457,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
880,Berlin,2002,female,recreational,16759.971590909096,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
880,Berlin,2002,female,slow,18721.831818181836,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
4178,Berlin,2002,male,elite,11178.5016754428,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
4177,Berlin,2002,male,competitive,12924.613837682564,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
4177,Berlin,2002,male,average,14061.207086425653,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
4177,Berlin,2002,male,recreational,15334.763227196572,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
4177,Berlin,2002,male,slow,17531.605458462975,62,50,55.22,0,48.6,4,NA,30.38,21,NO2,NA,8,19,NA,21
1121,Berlin,2003,female,elite,13040.136485281004,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
1121,Berlin,2003,female,competitive,14774.141837644955,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
1121,Berlin,2003,female,average,15929.889384478143,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
1121,Berlin,2003,female,recreational,17072.46833184657,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
1120,Berlin,2003,female,slow,19118.639285714282,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
5021,Berlin,2003,male,elite,11401.553873730309,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
5021,Berlin,2003,male,competitive,13133.628759211328,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
5021,Berlin,2003,male,average,14265.325831507655,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
5021,Berlin,2003,male,recreational,15555.738697470617,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
5021,Berlin,2003,male,slow,17890.657040430156,66,40,53.24,0.02,40.42,4,6.21,29.97,23,Ozone,NA,23,17,NA,11
1045,Berlin,2004,female,elite,13001.166507177024,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
1045,Berlin,2004,female,competitive,14622.26794258373,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
1045,Berlin,2004,female,average,15790.355023923443,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
1045,Berlin,2004,female,recreational,16911.17224880382,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
1044,Berlin,2004,female,slow,19059.206896551736,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
4560,Berlin,2004,male,elite,11335.460745614047,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
4560,Berlin,2004,male,competitive,13023.839912280724,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
4560,Berlin,2004,male,average,14106.065350877207,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
4559,Berlin,2004,male,recreational,15347.325290633891,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
4559,Berlin,2004,male,slow,17729.40908093873,57,48,51.98,0.04,48.81,7,6.06,30.03,12,NO2,NA,12,12,NA,12
1174,Berlin,2005,female,elite,13120.292163543429,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
1174,Berlin,2005,female,competitive,14935.021294718916,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
1174,Berlin,2005,female,average,16175.076660988077,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
1173,Berlin,2005,female,recreational,17395.79113384484,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
1173,Berlin,2005,female,slow,19607.58738277918,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
4901,Berlin,2005,male,elite,11567.517445419353,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
4901,Berlin,2005,male,competitive,13381.105284635785,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
4901,Berlin,2005,male,average,14565.009997959602,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
4901,Berlin,2005,male,recreational,15916.991022240349,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
4901,Berlin,2005,male,slow,18391.508671699725,74,50,62.78,0,53.55,4,6.35,29.98,35,PM10,NA,24,35,NA,17
1218,Berlin,2006,female,elite,13392.888341543523,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
1217,Berlin,2006,female,competitive,15246.478225143792,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
1217,Berlin,2006,female,average,16488.285127362375,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
1217,Berlin,2006,female,recreational,17738.30566967954,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
1217,Berlin,2006,female,slow,19970.64502875923,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
4820,Berlin,2006,male,elite,11772.464315352672,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
4819,Berlin,2006,male,competitive,13612.058725876741,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
4819,Berlin,2006,male,average,14854.153143805755,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
4819,Berlin,2006,male,recreational,16296.799335961823,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
4819,Berlin,2006,male,slow,18816.538700975238,82,54,68.9,0,52.04,11,6.17,29.94,36,Ozone,NA,36,30,NA,8
1298,Berlin,2007,female,elite,13106.893682588605,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
1297,Berlin,2007,female,competitive,14741.06784888204,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
1297,Berlin,2007,female,average,15886.19121048574,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
1297,Berlin,2007,female,recreational,17130.184271395527,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
1297,Berlin,2007,female,slow,19444.4294525829,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
5200,Berlin,2007,male,elite,11486.367500000033,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
5200,Berlin,2007,male,competitive,13167.861346153823,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
5200,Berlin,2007,male,average,14266.596153846174,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
5200,Berlin,2007,male,recreational,15559.160192307714,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
5200,Berlin,2007,male,slow,18049.713269230713,61,52,56.3,0,49.84,9,6.39,30.13,14,Ozone,NA,14,12,NA,11
1481,Berlin,2008,female,elite,13038.154625253204,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
1481,Berlin,2008,female,competitive,14710.399054692782,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
1481,Berlin,2008,female,average,15900.537474679275,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
1481,Berlin,2008,female,recreational,17157.318703578658,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
1481,Berlin,2008,female,slow,19407.983794733278,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
5666,Berlin,2008,male,elite,11401.771796681998,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
5666,Berlin,2008,male,competitive,13132.691316625502,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
5665,Berlin,2008,male,average,14258.590291262135,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
5665,Berlin,2008,male,recreational,15601.921094439549,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
5665,Berlin,2008,male,slow,18113.696910856055,64,42,54.14,0,46.34,6,6.21,30.22,26,PM10,NA,19,26,NA,15
1414,Berlin,2009,female,elite,13290.934936350768,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
1413,Berlin,2009,female,competitive,15054.0559094126,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
1413,Berlin,2009,female,average,16221.69709837225,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
1413,Berlin,2009,female,recreational,17470.69568294409,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
1413,Berlin,2009,female,slow,19785.399858457207,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
5590,Berlin,2009,male,elite,11594.830590339934,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
5590,Berlin,2009,male,competitive,13438.415384615362,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
5590,Berlin,2009,male,average,14658.06708407873,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
5590,Berlin,2009,male,recreational,16077.64436493735,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
5589,Berlin,2009,male,slow,18572.42905707632,78,48,63.32,0,50.54,3,NA,30.06,32,PM10,NA,22,32,NA,20
1480,Berlin,2010,female,elite,13076.781756756745,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
1480,Berlin,2010,female,competitive,14747.981081081074,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
1479,Berlin,2010,female,average,15917.70453008789,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
1479,Berlin,2010,female,recreational,17108.37322515212,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
1479,Berlin,2010,female,slow,19499.87559161598,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
5321,Berlin,2010,male,elite,11413.928021048689,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
5321,Berlin,2010,male,competitive,13065.919563991743,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
5321,Berlin,2010,male,average,14153.65795903027,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
5321,Berlin,2010,male,recreational,15402.502349182472,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
5320,Berlin,2010,male,slow,17859.390601503837,52,49,52.16,0.85,51.39,7,NA,29.65,13,Ozone,NA,13,NA,NA,8
1477,Berlin,2011,female,elite,13112.464454976305,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
1477,Berlin,2011,female,competitive,14821.410968178745,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
1476,Berlin,2011,female,average,16038.107723577232,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
1476,Berlin,2011,female,recreational,17312.14092140921,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
1476,Berlin,2011,female,slow,19769.939024390278,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
5107,Berlin,2011,male,elite,11462.037595457257,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
5107,Berlin,2011,male,competitive,13205.510867436838,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
5106,Berlin,2011,male,average,14371.4328241285,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
5106,Berlin,2011,male,recreational,15775.040932236596,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
5106,Berlin,2011,male,slow,18421.46827262053,72,45,59.36,0,48.64,3,NA,30.13,28,PM10,NA,18,28,NA,20
1574,Berlin,2012,female,elite,13011.30050825921,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
1574,Berlin,2012,female,competitive,14622.683608640416,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
1574,Berlin,2012,female,average,15796.07878017789,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
1573,Berlin,2012,female,recreational,17093.24984106803,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
1573,Berlin,2012,female,slow,19495.676414494574,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
5281,Berlin,2012,male,elite,11355.986555576626,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
5281,Berlin,2012,male,competitive,13006.790569967796,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
5280,Berlin,2012,male,average,14159.441666666678,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
5280,Berlin,2012,male,recreational,15492.119886363647,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
5280,Berlin,2012,male,slow,18130.884280303035,62,41,52.88,0,43.72,8,NA,30.13,18,Ozone,NA,18,16,NA,15
1784,Berlin,2013,female,elite,12997.730381165939,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
1784,Berlin,2013,female,competitive,14575.96132286995,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
1784,Berlin,2013,female,average,15762.447309417043,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
1783,Berlin,2013,female,recreational,17017.16993830623,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
1783,Berlin,2013,female,slow,19350.26752664053,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
5511,Berlin,2013,male,elite,11311.809290509875,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
5511,Berlin,2013,male,competitive,12951.770640537092,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
5511,Berlin,2013,male,average,14050.075666848135,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
5511,Berlin,2013,male,recreational,15340.774451097821,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
5511,Berlin,2013,male,slow,17962.80493558338,59,40,48.56,0,41.59,7,NA,30.09,13,Ozone,NA,13,11,NA,9
1354,Berlin,2014,female,elite,12911.47932053175,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1354,Berlin,2014,female,competitive,14583.022156573123,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1354,Berlin,2014,female,average,15806.584194977837,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1353,Berlin,2014,female,recreational,17217.977827051003,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1353,Berlin,2014,female,slow,19769.47819660017,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4436,Berlin,2014,male,elite,11300.897880973893,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4436,Berlin,2014,male,competitive,13026.174030658267,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,average,14189.113190529883,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,recreational,15616.05163472379,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,slow,18405.408342728224,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1782,Berlin,2015,female,elite,12829.392255892239,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,competitive,14530.634680134677,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,average,15784.224466891126,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,recreational,17189.148709315366,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,slow,19775.216049382736,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,elite,11183.571197701513,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,competitive,12951.289639073457,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,average,14146.781289279956,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5568,Berlin,2015,male,recreational,15586.36961206899,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5568,Berlin,2015,male,slow,18382.352729885137,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1846,Berlin,2016,female,elite,12942.497291440948,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,competitive,14711.715447154465,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,average,16066.693224932256,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,recreational,17546.292140921414,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,slow,20305.012466124685,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,elite,11309.08686717721,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,competitive,13181.713431720551,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,average,14430.587707827417,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
